Run	Start Period	Stop Period	Seed	Biased Region X	Biased Region Y	District Height	District Width	Home Count	Initial Interest Minimum	Initial Interest Maximum	Learner Count	Learning Resource Count	Lot Count	Next Home ID	Next Learner ID	Next Resource ID	Pause Period	Random Seed	Regular YCount	Resource Efficacy Minimum	Resource Efficacy Maximum	Start Period	Stop Period	Subsequent Engagement Factor	Thread Count	Time Segments Wandering	Time Segmentsin Day	Count Homes Population	Count Learners Population	Count Learner Learning Interest	Minimum Learner Learning Interest	Maximum Learner Learning Interest	Sum Learner Learning Interest	Average Learner Learning Interest	Count Learner Resource Engagements	Minimum Learner Resource Engagements	Maximum Learner Resource Engagements	Sum Learner Resource Engagements	Average Learner Resource Engagements	Count Learner Not Interested Behavior	Count Learner Seeking Resource Behavior	Count Learner Found Resource Behavior	Count Learner At Home Behavior	Count Learning Resources Population	Count Resource Interactions Population
16	0	5000	1325549713672	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	2400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05113907309264304	1.0	37.7342643748981	0.377342643748981	100.0	0.0	49.0	436.0	4.36	89.0	6.0	5.0	0.0	10.0	754.0
17	0	5000	1325549719251	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	2550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.061913682709440254	1.0	42.96449304298639	0.4296449304298639	100.0	0.0	48.0	761.0	7.61	78.0	11.0	11.0	0.0	10.0	803.0
18	0	5000	1325549725096	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	2700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05008205822347039	1.0	43.40969467957922	0.4340969467957922	100.0	0.0	51.0	743.0	7.43	76.0	5.0	19.0	0.0	10.0	861.0
19	0	5000	1325549731582	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	2850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06391942333161969	1.0	43.20344258223174	0.4320344258223174	100.0	0.0	50.0	752.0	7.52	75.0	10.0	15.0	0.0	10.0	911.0
20	0	5000	1325549738743	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.056766412087651034	1.0	41.61765375781227	0.41617653757812273	100.0	0.0	49.0	723.0	7.23	79.0	9.0	12.0	0.0	10.0	956.0
21	0	5000	1325549746106	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052848960963270734	1.0	40.51096785590086	0.4051096785590086	100.0	0.0	50.0	878.0	8.78	77.0	4.0	19.0	0.0	10.0	997.0
22	0	5000	1325549754271	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05012509924648019	1.0	35.313766822493456	0.35313766822493453	100.0	0.0	52.0	601.0	6.01	80.0	5.0	15.0	0.0	10.0	1030.0
23	0	5000	1325549762706	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05153296574955221	1.0	39.397391488049976	0.39397391488049976	100.0	0.0	44.0	583.0	5.83	84.0	4.0	12.0	0.0	10.0	1075.0
24	0	5000	1325549771817	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05075201847201242	1.0	39.915158741974096	0.39915158741974094	100.0	0.0	51.0	651.0	6.51	76.0	8.0	16.0	0.0	10.0	1131.0
25	0	5000	1325549781424	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05661666163888243	1.0	45.72462860466408	0.45724628604664086	100.0	0.0	46.0	897.0	8.97	69.0	9.0	22.0	0.0	10.0	1180.0
26	0	5000	1325549792049	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	3900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05307899172576576	1.0	40.74254136571309	0.40742541365713086	100.0	0.0	50.0	620.0	6.2	78.0	8.0	14.0	0.0	10.0	1220.0
27	0	5000	1325549802638	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05016343818191679	1.0	44.983483669816124	0.44983483669816127	100.0	0.0	48.0	929.0	9.29	72.0	9.0	19.0	0.0	10.0	1280.0
28	0	5000	1325549814150	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05105492683060534	1.0	37.594176367641474	0.37594176367641474	100.0	0.0	48.0	431.0	4.31	84.0	6.0	10.0	0.0	10.0	1329.0
29	0	5000	1325549827470	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057151794848962406	1.0	44.16194580115493	0.4416194580115493	100.0	0.0	44.0	621.0	6.21	79.0	5.0	16.0	0.0	10.0	1377.0
30	0	5000	1325549838844	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0613236054040463	1.0	45.83268531212988	0.45832685312129884	100.0	0.0	45.0	845.0	8.45	76.0	8.0	16.0	0.0	10.0	1434.0
31	0	5000	1325549851720	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05598477836533412	1.0	46.787560893326734	0.46787560893326735	100.0	0.0	52.0	905.0	9.05	74.0	5.0	21.0	0.0	10.0	1482.0
32	0	5000	1325549863096	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050180972874733054	1.0	43.22575560144081	0.4322575560144081	100.0	0.0	50.0	749.0	7.49	77.0	8.0	15.0	0.0	10.0	1525.0
33	0	5000	1325549875888	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	4950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050786197583552475	1.0	41.00862461143956	0.4100862461143956	100.0	0.0	53.0	706.0	7.06	81.0	5.0	14.0	0.0	10.0	1584.0
34	0	5000	1325549879407	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	5100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057765024175273266	1.0	43.05596243032906	0.4305596243032906	100.0	0.0	51.0	759.0	7.59	80.0	5.0	15.0	0.0	10.0	1632.0
35	0	5000	1325549892001	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	5250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.0200	0.0900	0.0000	5000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05487073456310344	1.0	41.947536172248725	0.4194753617224872	100.0	0.0	52.0	771.0	7.71	76.0	6.0	18.0	0.0	10.0	1684.0
